Id,full_scorecard,Season,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place,winner_update,Season_update
339,https://stats.espncricinfo.com/ci/engine/match/1082614.html,2017,Mumbai Indians,Delhi Daredevils,142,128,Delhi Daredevils,Field,Mumbai,14 runs,Mitchell McClenaghan,Wankhede Stadium,Mumbai,Mumbai,2017
340,https://stats.espncricinfo.com/ci/engine/match/1082616.html,2017,Kings XI Punjab,Gujarat Lions,188,162,Gujarat Lions,Field,Kings,26 runs,Hashim Amla,Saurashtra Cricket Association Stadium,Rajkot,Punjab,2017
341,https://stats.espncricinfo.com/ci/engine/match/1082617.html,2017,Kolkata Knight Riders,Royal Challengers Bangalore,131,49,Royal Challengers Bangalore,Field,KKR,82 runs,Nathan Coulter-Nile,Eden Gardens,Kolkata,Kolkata,2017
342,https://stats.espncricinfo.com/ci/engine/match/1082618.html,2017,Rising Pune Supergiant,Mumbai Indians,160,157,Mumbai Indians,Field,Supergiant,3 runs,Ben Stokes,Wankhede Stadium,Mumbai,Pune Supergiant,2017
343,https://stats.espncricinfo.com/ci/engine/match/1082619.html,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0,No One,No Toss,No ,Match abandoned without a ball bowled,No One,M Chinnaswamy Stadium,Bangalore,No ,2017
344,https://stats.espncricinfo.com/ci/engine/match/1082620.html,2017,Rising Pune Supergiant,Kolkata Knight Riders,182,184,Kolkata Knight Riders,Field,KKR,7 wickets,Robin Uthappa,Maharashtra Cricket Association Stadium,Pune,Kolkata,2017
345,https://stats.espncricinfo.com/ci/engine/match/1082621.html,2017,Royal Challengers Bangalore,Gujarat Lions,134,135,Gujarat Lions,Field,Guj,7 wickets,Andrew Tye,M Chinnaswamy Stadium,Bangalore,Gujarat Lions,2017
346,https://stats.espncricinfo.com/ci/engine/match/1082622.html,2017,Delhi Daredevils,Kolkata Knight Riders,160,161,Kolkata Knight Riders,Field,KKR,7 wickets,Gautam Gambhir,Eden Gardens,Kolkata,Kolkata,2017
347,https://stats.espncricinfo.com/ci/engine/match/1082623.html,2017,Sunrisers Hyderabad,Kings XI Punjab,207,181,Kings XI Punjab,Field,Sunrisers,26 runs,Rashid Khan,Punjab Cricket Association IS Bindra Stadium,Mohali,Hyderabad,2017
348,https://stats.espncricinfo.com/ci/engine/match/1082624.html,2017,Rising Pune Supergiant,Royal Challengers Bangalore,157,96,Royal Challengers Bangalore,Field,Supergiant,61 runs,Lockie Ferguson,Maharashtra Cricket Association Stadium,Pune,Pune Supergiant,2017
349,https://stats.espncricinfo.com/ci/engine/match/1082625.html,2017,Gujarat Lions,Mumbai Indians,153,153,Gujarat Lions,Bat,Tied,Tied,Krunal Pandya,Saurashtra Cricket Association Stadium,Rajkot,Tied,2017
350,https://stats.espncricinfo.com/ci/engine/match/1082626.html,2017,Delhi Daredevils,Kings XI Punjab,67,68,Kings XI Punjab,Field,Kings,10 wickets,Sandeep Sharma,Punjab Cricket Association IS Bindra Stadium,Mohali,Punjab,2017
351,https://stats.espncricinfo.com/ci/engine/match/1082627.html,2017,Sunrisers Hyderabad,Kolkata Knight Riders,209,161,Kolkata Knight Riders,Field,Sunrisers,48 runs,David Warner,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2017
352,https://stats.espncricinfo.com/ci/engine/match/1082628.html,2017,Royal Challengers Bangalore,Mumbai Indians,162,165,Royal Challengers Bangalore,Bat,Mumbai,5 wickets,Rohit Sharma,Wankhede Stadium,Mumbai,Mumbai,2017
353,https://stats.espncricinfo.com/ci/engine/match/1082629.html,2017,Gujarat Lions,Rising Pune Supergiant,161,167,Rising Pune Supergiant,Field,Supergiant,5 wickets,Ben Stokes,Maharashtra Cricket Association Stadium,Pune,Pune Supergiant,2017
354,https://stats.espncricinfo.com/ci/engine/match/1082630.html,2017,Sunrisers Hyderabad,Delhi Daredevils,185,189,Delhi Daredevils,Field,Daredevils,6 wickets,Mohammed Shami,Feroz Shah Kotla,Delhi,Delhi,2017
355,https://stats.espncricinfo.com/ci/engine/match/1082631.html,2017,Kolkata Knight Riders,Rising Pune Supergiant,155,158,Rising Pune Supergiant,Field,Supergiant,4 wickets,Rahul Tripathi,Eden Gardens,Kolkata,Pune Supergiant,2017
356,https://stats.espncricinfo.com/ci/engine/match/1082632.html,2017,Gujarat Lions,Delhi Daredevils,208,214,Delhi Daredevils,Field,Daredevils,7 wickets,Rishabh Pant,Feroz Shah Kotla,Delhi,Delhi,2017
357,https://stats.espncricinfo.com/ci/engine/match/1082633.html,2017,Kings XI Punjab,Royal Challengers Bangalore,138,119,Royal Challengers Bangalore,Field,Kings,19 runs,Sandeep Sharma,M Chinnaswamy Stadium,Bangalore,Punjab,2017
358,https://stats.espncricinfo.com/ci/engine/match/1082634.html,2017,Rising Pune Supergiant,Sunrisers Hyderabad,148,136,Sunrisers Hyderabad,Field,Supergiant,12 runs,Jaydev Unadkat,Rajiv Gandhi International Stadium,Uppal,Pune Supergiant,2017
359,https://stats.espncricinfo.com/ci/engine/match/1082635.html,2017,Mumbai Indians,Delhi Daredevils,212,66,Delhi Daredevils,Field,Mumbai,146 runs,Lendl Simmons,Feroz Shah Kotla,Delhi,Mumbai,2017
360,https://stats.espncricinfo.com/ci/engine/match/1082636.html,2017,Royal Challengers Bangalore,Kolkata Knight Riders,158,159,Kolkata Knight Riders,Field,KKR,6 wickets,Sunil Narine,M Chinnaswamy Stadium,Bangalore,Kolkata,2017
361,https://stats.espncricinfo.com/ci/engine/match/1082637.html,2017,Kings XI Punjab,Gujarat Lions,189,192,Gujarat Lions,Field,Guj,6 wickets,Dwayne Smith,Punjab Cricket Association IS Bindra Stadium,Mohali,Gujarat Lions,2017
362,https://stats.espncricinfo.com/ci/engine/match/1082638.html,2017,Mumbai Indians,Sunrisers Hyderabad,138,140,Mumbai Indians,Bat,Sunrisers,7 wickets,Shikhar Dhawan,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2017
363,https://stats.espncricinfo.com/ci/engine/match/1082639.html,2017,Kings XI Punjab,Kolkata Knight Riders,167,153,Kolkata Knight Riders,Field,Kings,14 runs,Mohit Sharma,Punjab Cricket Association IS Bindra Stadium,Mohali,Punjab,2017
364,https://stats.espncricinfo.com/ci/engine/match/1082640.html,2017,Gujarat Lions,Delhi Daredevils,195,197,Delhi Daredevils,Field,Daredevils,2 wickets,Shreyas Iyer,Green Park,Kanpur,Delhi,2017
365,https://stats.espncricinfo.com/ci/engine/match/1082641.html,2017,Kings XI Punjab,Mumbai Indians,230,223,Mumbai Indians,Field,Kings,7 runs,Wriddhiman Saha,Wankhede Stadium,Mumbai,Punjab,2017
366,https://stats.espncricinfo.com/ci/engine/match/1082642.html,2017,Delhi Daredevils,Rising Pune Supergiant,168,161,Delhi Daredevils,Bat,Daredevils,7 runs,Karun Nair,Feroz Shah Kotla,Delhi,Delhi,2017
367,https://stats.espncricinfo.com/ci/engine/match/1082643.html,2017,Gujarat Lions,Sunrisers Hyderabad,154,158,Sunrisers Hyderabad,Field,Sunrisers,8 wickets,Mohammed Siraj,Green Park,Kanpur,Hyderabad,2017
368,https://stats.espncricinfo.com/ci/engine/match/1082644.html,2017,Mumbai Indians,Kolkata Knight Riders,173,164,Kolkata Knight Riders,Field,Mumbai,9 runs,Ambati Rayudu,Eden Gardens,Kolkata,Mumbai,2017
369,https://stats.espncricinfo.com/ci/engine/match/1082645.html,2017,Kings XI Punjab,Rising Pune Supergiant,73,78,Rising Pune Supergiant,Field,Supergiant,9 wickets,Jaydev Unadkat,Maharashtra Cricket Association Stadium,Pune,Pune Supergiant,2017
370,https://stats.espncricinfo.com/ci/engine/match/1082646.html,2017,Royal Challengers Bangalore,Delhi Daredevils,161,151,Royal Challengers Bangalore,Bat,RCB,10 runs,Harshal Patel,Feroz Shah Kotla,Delhi,Banglore,2017
371,https://stats.espncricinfo.com/ci/engine/match/1082647.html,2017,Rising Pune Supergiant,Mumbai Indians,162,142,Mumbai Indians,Field,Supergiant,20 runs,Washington Sundar,Wankhede Stadium,Mumbai,Pune Supergiant,2017
372,https://stats.espncricinfo.com/ci/engine/match/1082648.html,2017,Sunrisers Hyderabad,Kolkata Knight Riders,128,48,Kolkata Knight Riders,Field,KKR,7 wickets,Nathan Coulter-Nile,M Chinnaswamy Stadium,Bangalore,Kolkata,2017
373,https://stats.espncricinfo.com/ci/engine/match/1082649.html,2017,Kolkata Knight Riders,Mumbai Indians,107,111,Mumbai Indians,Field,Mumbai,6 wickets,Karn Sharma,M Chinnaswamy Stadium,Bangalore,Mumbai,2017
374,https://stats.espncricinfo.com/ci/engine/match/1082650.html,2017,Mumbai Indians,Rising Pune Supergiant,129,128,Mumbai Indians,Bat,Mumbai,1 run,Krunal Pandya,Rajiv Gandhi International Stadium,Uppal,Mumbai,2017 Final
375,https://stats.espncricinfo.com/ci/engine/match/980901.html,2016,Mumbai Indians,Rising Pune Supergiant,121,126,Mumbai Indians,Bat,Supergiants,9 wickets,Ajinkya Rahane,Wankhede Stadium,Mumbai,Pune Supergiant,2016
376,https://stats.espncricinfo.com/ci/engine/match/980903.html,2016,Delhi Daredevils,Kolkata Knight Riders,98,99,Kolkata Knight Riders,Field,KKR,9 wickets,Andre Russell,Eden Gardens,Kolkata,Kolkata,2016
377,https://stats.espncricinfo.com/ci/engine/match/980905.html,2016,Kings XI Punjab,Gujarat Lions,161,162,Gujarat Lions,Field,Guj,5 wickets,Aaron Finch,Punjab Cricket Association IS Bindra Stadium,Mohali,Gujarat Lions,2016
378,https://stats.espncricinfo.com/ci/engine/match/980907.html,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,227,182,Sunrisers Hyderabad,Field,RCB,45 runs,AB de Villiers,M Chinnaswamy Stadium,Bangalore,Banglore,2016
379,https://stats.espncricinfo.com/ci/engine/match/980909.html,2016,Kolkata Knight Riders,Mumbai Indians,187,188,Mumbai Indians,Field,Mumbai,6 wickets,Rohit Sharma,Eden Gardens,Kolkata,Mumbai,2016
380,https://stats.espncricinfo.com/ci/engine/match/980911.html,2016,Rising Pune Supergiant,Gujarat Lions,163,164,Rising Pune Supergiant,Bat,Guj,7 wickets,Aaron Finch,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,2016
381,https://stats.espncricinfo.com/ci/engine/match/980913.html,2016,Kings XI Punjab,Delhi Daredevils,111,113,Delhi Daredevils,Field,Daredevils,8 wickets,Amit Mishra,Feroz Shah Kotla,Delhi,Delhi,2016
382,https://stats.espncricinfo.com/ci/engine/match/980915.html,2016,Sunrisers Hyderabad,Kolkata Knight Riders,142,146,Sunrisers Hyderabad,Bat,KKR,8 wickets,Gautam Gambhir,Rajiv Gandhi International Stadium,Uppal,Kolkata,2016
383,https://stats.espncricinfo.com/ci/engine/match/980917.html,2016,Mumbai Indians,Gujarat Lions,143,147,Gujarat Lions,Field,Guj,3 wickets,Aaron Finch,Wankhede Stadium,Mumbai,Gujarat Lions,2016
384,https://stats.espncricinfo.com/ci/engine/match/980919.html,2016,Rising Pune Supergiant,Kings XI Punjab,152,153,Rising Pune Supergiant,Bat,Kings,6 wickets,Manan Vohra,Punjab Cricket Association IS Bindra Stadium,Mohali,Punjab,2016
385,https://stats.espncricinfo.com/ci/engine/match/980921.html,2016,Royal Challengers Bangalore,Delhi Daredevils,191,192,Delhi Daredevils,Field,Daredevils,7 wickets,Quinton de Kock,M Chinnaswamy Stadium,Bangalore,Delhi,2016
386,https://stats.espncricinfo.com/ci/engine/match/980923.html,2016,Mumbai Indians,Sunrisers Hyderabad,142,145,Sunrisers Hyderabad,Field,Sunrisers,7 wickets,David Warner,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2016
387,https://stats.espncricinfo.com/ci/engine/match/980925.html,2016,Kings XI Punjab,Kolkata Knight Riders,138,141,Kolkata Knight Riders,Field,KKR,6 wickets,Robin Uthappa,Punjab Cricket Association IS Bindra Stadium,Mohali,Kolkata,2016
388,https://stats.espncricinfo.com/ci/engine/match/980927.html,2016,Royal Challengers Bangalore,Mumbai Indians,170,171,Mumbai Indians,Field,Mumbai,6 wickets,Rohit Sharma,Wankhede Stadium,Mumbai,Mumbai,2016
389,https://stats.espncricinfo.com/ci/engine/match/980929.html,2016,Gujarat Lions,Sunrisers Hyderabad,135,137,Sunrisers Hyderabad,Field,Sunrisers,10 wickets,Bhuvneshwar Kumar,Saurashtra Cricket Association Stadium,Rajkot,Hyderabad,2016
390,https://stats.espncricinfo.com/ci/engine/match/980931.html,2016,Royal Challengers Bangalore,Rising Pune Supergiant,185,172,Rising Pune Supergiant,Field,RCB,13 runs,AB de Villiers,Maharashtra Cricket Association Stadium,Pune,Banglore,2016
391,https://stats.espncricinfo.com/ci/engine/match/980933.html,2016,Delhi Daredevils,Mumbai Indians,164,154,Mumbai Indians,Field,Daredevils,10 runs,Sanju Samson,Feroz Shah Kotla,Delhi,Delhi,2016
392,https://stats.espncricinfo.com/ci/engine/match/980935.html,2016,Kings XI Punjab,Sunrisers Hyderabad,143,146,Sunrisers Hyderabad,Field,Sunrisers,5 wickets,Mustafizur Rahman,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2016
393,https://stats.espncricinfo.com/ci/engine/match/980937.html,2016,Royal Challengers Bangalore,Gujarat Lions,180,182,Royal Challengers Bangalore,Bat,Guj,6 wickets,Virat Kohli,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,2016
394,https://stats.espncricinfo.com/ci/engine/match/980939.html,2016,Rising Pune Supergiant,Kolkata Knight Riders,160,162,Kolkata Knight Riders,Field,KKR,2 wickets,Suryakumar Yadav,Maharashtra Cricket Association Stadium,Pune,Kolkata,2016
395,https://stats.espncricinfo.com/ci/engine/match/980941.html,2016,Mumbai Indians,Kings XI Punjab,189,164,Kings XI Punjab,Field,Mumbai,25 runs,Parthiv Patel,Punjab Cricket Association IS Bindra Stadium,Mohali,Mumbai,2016
396,https://stats.espncricinfo.com/ci/engine/match/980943.html,2016,Sunrisers Hyderabad,Rising Pune Supergiant,118,94,Rising Pune Supergiant,Field,Supergiants,34 runs,Ashok Dinda,Rajiv Gandhi International Stadium,Uppal,Pune Supergiant,2016
397,https://stats.espncricinfo.com/ci/engine/match/980945.html,2016,Gujarat Lions,Delhi Daredevils,172,171,Delhi Daredevils,Field,Guj,1 run,Chris Morris,Feroz Shah Kotla,Delhi,Gujarat Lions,2016
398,https://stats.espncricinfo.com/ci/engine/match/980947.html,2016,Kolkata Knight Riders,Mumbai Indians,174,178,Mumbai Indians,Field,Mumbai,6 wickets,Rohit Sharma,Wankhede Stadium,Mumbai,Mumbai,2016
399,https://stats.espncricinfo.com/ci/engine/match/980949.html,2016,Rising Pune Supergiant,Gujarat Lions,195,196,Gujarat Lions,Field,Guj,3 wickets,Dwayne Smith,Maharashtra Cricket Association Stadium,Pune,Gujarat Lions,2016
400,https://stats.espncricinfo.com/ci/engine/match/980951.html,2016,Delhi Daredevils,Kolkata Knight Riders,186,159,Kolkata Knight Riders,Field,Daredevils,27 runs,Carlos Brathwaite,Feroz Shah Kotla,Delhi,Delhi,2016
401,https://stats.espncricinfo.com/ci/engine/match/980953.html,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,194,179,Royal Challengers Bangalore,Field,Sunrisers,15 runs,David Warner,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2016
402,https://stats.espncricinfo.com/ci/engine/match/980955.html,2016,Kings XI Punjab,Gujarat Lions,154,131,Gujarat Lions,Field,Kings,23 runs,Axar Patel,Saurashtra Cricket Association Stadium,Rajkot,Punjab,2016
403,https://stats.espncricinfo.com/ci/engine/match/980957.html,2016,Rising Pune Supergiant,Mumbai Indians,159,161,Mumbai Indians,Field,Mumbai,8 wickets,Rohit Sharma,Maharashtra Cricket Association Stadium,Pune,Mumbai,2016
404,https://stats.espncricinfo.com/ci/engine/match/980959.html,2016,Royal Challengers Bangalore,Kolkata Knight Riders,185,189,Kolkata Knight Riders,Field,KKR,5 wickets,Andre Russell,M Chinnaswamy Stadium,Bangalore,Kolkata,2016
405,https://stats.espncricinfo.com/ci/engine/match/980961.html,2016,Gujarat Lions,Delhi Daredevils,149,150,Delhi Daredevils,Field,Daredevils,8 wickets,Rishabh Pant,Saurashtra Cricket Association Stadium,Rajkot,Delhi,2016
406,https://stats.espncricinfo.com/ci/engine/match/980963.html,2016,Kolkata Knight Riders,Kings XI Punjab,164,157,Kings XI Punjab,Field,KKR,7 runs,Andre Russell,Eden Gardens,Kolkata,Kolkata,2016
407,https://stats.espncricinfo.com/ci/engine/match/980965.html,2016,Delhi Daredevils,Rising Pune Supergiant,162,166,Rising Pune Supergiant,Field,Supergiants,7 wickets,Ajinkya Rahane,Feroz Shah Kotla,Delhi,Pune Supergiant,2016
408,https://stats.espncricinfo.com/ci/engine/match/980967.html,2016,Gujarat Lions,Sunrisers Hyderabad,126,129,Sunrisers Hyderabad,Field,Sunrisers,5 wickets,Bhuvneshwar Kumar,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2016
409,https://stats.espncricinfo.com/ci/engine/match/980969.html,2016,Rising Pune Supergiant,Royal Challengers Bangalore,191,195,Royal Challengers Bangalore,Field,RCB,7 wickets,Virat Kohli,M Chinnaswamy Stadium,Bangalore,Banglore,2016
410,https://stats.espncricinfo.com/ci/engine/match/980971.html,2016,Kings XI Punjab,Delhi Daredevils,181,172,Delhi Daredevils,Field,Kings,9 runs,Marcus Stoinis,Punjab Cricket Association IS Bindra Stadium,Mohali,Punjab,2016
411,https://stats.espncricinfo.com/ci/engine/match/980973.html,2016,Sunrisers Hyderabad,Mumbai Indians,177,92,Mumbai Indians,Field,Sunrisers,85 runs,Ashish Nehra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Hyderabad,2016
412,https://stats.espncricinfo.com/ci/engine/match/980975.html,2016,Kolkata Knight Riders,Gujarat Lions,158,164,Gujarat Lions,Field,Guj,5 wickets,Praveen Kumar,Eden Gardens,Kolkata,Gujarat Lions,2016
413,https://stats.espncricinfo.com/ci/engine/match/980977.html,2016,Royal Challengers Bangalore,Kings XI Punjab,175,174,Kings XI Punjab,Field,RCB,1 run,Shane Watson,Punjab Cricket Association IS Bindra Stadium,Mohali,Banglore,2016
414,https://stats.espncricinfo.com/ci/engine/match/980979.html,2016,Sunrisers Hyderabad,Rising Pune Supergiant,137,133,Sunrisers Hyderabad,Bat,Sunrisers,4 runs,Adam Zampa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Hyderabad,2016
415,https://stats.espncricinfo.com/ci/engine/match/980981.html,2016,Royal Challengers Bangalore,Mumbai Indians,151,153,Mumbai Indians,Field,Mumbai,6 wickets,Krunal Pandya,M Chinnaswamy Stadium,Bangalore,Mumbai,2016
416,https://stats.espncricinfo.com/ci/engine/match/980983.html,2016,Sunrisers Hyderabad,Delhi Daredevils,146,150,Delhi Daredevils,Field,Daredevils,7 wickets,Chris Morris,Rajiv Gandhi International Stadium,Uppal,Delhi,2016
417,https://stats.espncricinfo.com/ci/engine/match/980985.html,2016,Mumbai Indians,Kings XI Punjab,124,127,Mumbai Indians,Bat,Kings,7 wickets,Marcus Stoinis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Punjab,2016
418,https://stats.espncricinfo.com/ci/engine/match/980987.html,2016,Royal Challengers Bangalore,Gujarat Lions,248,104,Gujarat Lions,Field,RCB,144 runs,AB de Villiers,M Chinnaswamy Stadium,Bangalore,Banglore,2016
419,https://stats.espncricinfo.com/ci/engine/match/980989.html,2016,Rising Pune Supergiant,Kolkata Knight Riders,103,66,Rising Pune Supergiant,Bat,KKR,8 wickets,Yusuf Pathan,Eden Gardens,Kolkata,Kolkata,2016
420,https://stats.espncricinfo.com/ci/engine/match/980991.html,2016,Kings XI Punjab,Sunrisers Hyderabad,179,180,Kings XI Punjab,Bat,Sunrisers,7 wickets,Hashim Amla,Punjab Cricket Association IS Bindra Stadium,Mohali,Hyderabad,2016
421,https://stats.espncricinfo.com/ci/engine/match/980993.html,2016,Mumbai Indians,Delhi Daredevils,206,126,Delhi Daredevils,Field,Mumbai,80 runs,Krunal Pandya,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Mumbai,2016
422,https://stats.espncricinfo.com/ci/engine/match/980995.html,2016,Kolkata Knight Riders,Royal Challengers Bangalore,183,186,Royal Challengers Bangalore,Field,RCB,9 wickets,Virat Kohli,Eden Gardens,Kolkata,Banglore,2016
423,https://stats.espncricinfo.com/ci/engine/match/980997.html,2016,Delhi Daredevils,Rising Pune Supergiant,121,76,Rising Pune Supergiant,Field,Supergiants,19 runs,Ashok Dinda,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Pune Supergiant,2016
424,https://stats.espncricinfo.com/ci/engine/match/980999.html,2016,Royal Challengers Bangalore,Kings XI Punjab,211,120,Kings XI Punjab,Field,RCB,82 runs,Virat Kohli,M Chinnaswamy Stadium,Bangalore,Banglore,2016
425,https://stats.espncricinfo.com/ci/engine/match/981001.html,2016,Kolkata Knight Riders,Gujarat Lions,124,125,Gujarat Lions,Field,Guj,6 wickets,Dwayne Smith,Green Park,Kanpur,Gujarat Lions,2016
426,https://stats.espncricinfo.com/ci/engine/match/981003.html,2016,Sunrisers Hyderabad,Delhi Daredevils,158,161,Delhi Daredevils,Field,Daredevils,6 wickets,Karun Nair,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi,2016
427,https://stats.espncricinfo.com/ci/engine/match/981005.html,2016,Kings XI Punjab,Rising Pune Supergiant,172,173,Kings XI Punjab,Bat,Supergiants,4 wickets,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Pune Supergiant,2016
428,https://stats.espncricinfo.com/ci/engine/match/981007.html,2016,Mumbai Indians,Gujarat Lions,172,173,Gujarat Lions,Field,Guj,6 wickets,Suresh Raina,Green Park,Kanpur,Gujarat Lions,2016
